authorId
1958921
145791827
2205658848
2102739
143710789
2064705296
1818176
2676839
2389094
1703727
3447293
2200176510
3052971
2133301627
2391370
3268360
2135375871
14124085
2072380248
144991545
2059988259
51964560
47487418
4213990
7660878
143841814
33392067
1380255001
1691730
8777021
1751591
17974944
1396871443
1718974
10129234
145689461
2923553
96871578
2302616
119101976
145574694
39001068
145958320
4086529
2315475
115512104
39888452
2131253914
143892297
2625318
1388368997
150202150
1729928
2690810
2088876201
34606412
50985185
1390097367
1682773
1712865
40056533
32769799
40068190
1869561
143691621
2624785
50410801
144041798
145459863
2365952
1685445
1775511
2301985
31908706
2253600
2074005743
145531067
1705764
1397398770
1746034
1682824
2277673
134810739
41154657
2365464
2098911
2362490
37176218
3107488
143854459
5182072
1388404108
46506460
1390097098
2411946
2065172027
2709512
29792144
49329987
2005467141
151501082
153243248
19238593
145511365
1940272
33699440
12619623
3051454
2419451
1680270
2070630663
46886279
2043975
1787789
101081954
1736987
2064321304
2624174
39699556
2052890584
47040121
52129309
2140221
1684687
2108519603
3295233
1734731
2109915884
7547860
7981163
3432155
2091742
144793542
2817840
46685223
1700451
121617917
18989661
144588806
2747035
2134700604
36957299
34824488
2440079
2577635
2697520
1997975
1907673
3198166
2193200302
2586862
3157588
39967853
1409271292
32016691
89305126
2957808
1690799
2052907099
1736467
2116090961
145846952
144272453
1714923
47194599
143638107
40660541
144334554
1707625
2088546758
2197866422
2113524710
1712146
144599190
1723948
1708336
145673531
144897390
1797355
47787843
2440972
16335149
1763096
144401818
1767065
3182677
36663090
2116090691
2064735103
144146479
2093701
1818721
1744426
1380562611
145624017
40279803
2057492725
1683137
144594997
145778835
3020716
1687890
1718392
2084855
38981616
1719236
2637596
50046256
2057494963
2719982
2335843
145645433
143617511
36105267
16392143
38753928
1398574232
1764637
144252510
1700666
2491388
1699297
143838343
144467753
2561469
2081268519
1778398
32314428
2632078
2109760059
1797833
2459830
2118950368
1681946
2079906013
2943419
49625187
11299276
2314259
144500753
3371403
1702139
1397896615
2691095
5651696
144214525
37159503
48994697
8528698
145836652
40413877
1687465
1782658
2095414454
1838478
1839624
40348583
34760887
1728462
145976303
2642122
2207049
1968133
3071703
50252567
1774745
143666627
1696030
143977260
144782042
3355580
2144283599
1996878
2148602
2630700
2329892
143838985
2853460
145390435
47731983
47699524
145952447
143687245
145107401
1760621
1723984
152667769
145842687
3350249
145280149
1702392
2919975
8163721
1791021
2497393
32980371
145856934
144844426
144113253
2183774
144136791
1689953
2816484
144817346
20568493
37938696
2444631
2221965
29577433
12999833
87909344
2018809
2055685998
34821764
2115492721
21007048
31422836
2815916
32105047
2841448
3199193
1724322
2409063
144121212
145029954
3214254
1711175
31899604
1743774
1740882
2935513
2260842
72558235
1741044
145190435
2191623
145155297
145325584
145692602
5030313
2073245991
3185333
144994682
2413779
1745069
2056661864
2560153
67128030
2016371
34750789
1768120
143890476
1863307
145364504
2710663
2796576
145314591
145489736
46208607
2057591383
1795861
145464359
144562584
1679840
1760364
2034307
145929323
144918359
1786662
1704315
66001301
95853677
2189769
2058488438
1406483930
145542622
1794321
1726974
144157926
1777845
144236030
35643994
2356107
39856623
35709566
2924163
144787428
1484797547
30932604
35357417
95885621
123603223
119012221
101236378
133980886
51428797
2047818403
37237998
6032930
97821196
113949763
143859014
6516896
1694854
3260704
2116351227
2102720733
2113652987
2137448150
24502746
2052082381
117893489
47442137
2079923865
30902265
2090510804
95541881
2185894583
1519273535
48264817
1381411709
2102714210
2071545899
2085690762
2065583722
2091325829
2064094467
29982759
2100520168
145163931
104207824
2103890126
2086579210
2078774885
2073241660
2074497078
2085709975
123258350
2064680329
67254118
2080587773
145175248
2102062244
2095155947
46778560
7454169
47498987
46562652
2056114217
2114175442
1831395
15562939
2502423
107879197
12243518
134730247
39083912
145783676
32322945
145721402
2193462460
46378362
2193461518
2193480282
1777528
40289577
2151844510
2412017
9399707
2051193553
145727186
1703980
51306063
23451726
40900039
4006636
2058178244
2151844294
1390865454
8495916
1473065818
1868862
2064061699
2057290297
2151844355
1764589
144053687
144884428
2062953227
3109339
147171110
2109849714
1719124
2881033
38113700
2137967742
2985239
2029240505
1810680217
123790583
144652072
2060892448
147479158
2056836467
2064011617
1405364889
30353442
144950416
2114205011
3422038
2057983441
1562202621
2582404
1783184
2052356058
2052356071
50545056
2111845668
145486286
1390096054
48712213
2065041692
2127471133
145583374
113003571
2064040799
40451032
1390070911
2128305
2054043979
2397253
48162805
1491522159
38635328
2067595672
2070443773
1769861
81840293
1750769
1390095176
6894443
2109082341
33703313
73179738
49136114
2004766692
2005407176
2004368620
47786922
1722360
2057108610
1666505245
2583473
3207378
145280613
38451395
145832870
2342841
38026572
1796335
145020546
1406443102
1695997
1721812
2082393
6748971
1681193
2186481
48019890
1581621424
1768074
144627155
51044403
27689253
2053888438
49462969
1736067
2624289
1389671466
50423739
2095026236
2076288
144848816
40808865
2257481
40333747
144162125
2463533
40368603
1728654
1751569
2276554
145713876
145974030
1794409
1388387856
40316341
2106266367
2099099511
48925559
39718171
32071555
145472333
144676398
49724730
38818867
34597147
2022288
3416737
118707418
2471699
31380436
144673373
32733439
2109507600
145130914
8365786
1484753273
144940246
3422919
153724741
2771308
144131078
3416325
1778473
1790937
143816328
2108856227
2800191
119300401
48024382
48026693
49768826
39589154
2516699
144154709
9390646
2115058496
144674647
2114950281
3337217
144389145
49830783
2114086808
101301734
143855009
1723876
145993598
3124658
145426686
49078685
2872916
32941713
144078750
3058597
143753639
1705700
143782314
144720379
145191096
15118401
14894697
47663240
67057961
38917723
49581284
49581425
2079008554
145797336
145124475
2300343
1722180
1744700
37210858
1782853
2349546
145366908
144116694
32829353
39498534
50388396
145171385
2116927
1743797
122844399
49164724
2199666790
3699801
11792273
34644054
8618651
47731929
39749576
2054006978
3134804
2583379
40478110
9669903
50369727
143854021
153224110
114444236
47833857
39167628
1401965957
4778778
144611471
50427257
93002800
1401965827
32880302
50793241
2195529
6436280
37306952
2108892735
3227661
4129004
2107908110
49907603
3361348
6058883
2152443361
89010318
2075364984
2054373178
34906423
2141916
3602539
2056620120
39557891
144414472
6391392
3951733
144502912
5119188
4067375
12685291
48196232
46976645
145076606
84562160
40236559
33777807
4121271
3032744
4085958
2981399
31473146
2322015
2251354
3485823
91179771
104024381
152142763
95201082
152350165
1679424
71912653
72507261
152819112
146766811
5036041
144400780
48463149
2073515
134883059
14420145
7723787
1390667732
113807600
103591642
144938221
1828133
144209588
3930779
47117585
30132057
103387013
25617143
102787303
33441060
1382796621
144626768
103619692
3838148
87409630
2815618
153105359
6339445
7016145
103971146
114896883
96686957
152260733
152391520
152209340
120762011
66767845
123599998
7312196
5821385
145033315
144102838
83540938
2109951
35626881
97230472
1984997
152169736
144426968
5518843
1383005749
116504280
153267600
152188911
152260122
30671596
144401184
2202053228
144999271
47385330
103290855
71257305
145062195
70375391
29936650
113465331
1380954990
4820926
3412614
2258386
6002475
5588265
152302355
1379546925
152199839
89905674
2171266800
3279438
4703440
122573750
2107357218
103082515
49546648
46794616
48294775
34671769
2119129
108790718
1381138566
144427032
152449009
150109265
5016209
1387436152
152275474
103389571
46849649
1383144852
4687593
47335872
121988357
3704883
6162466
152580747
1387547028
6568906
144111199
3480921
1379521270
2163634
102677364
3016496
2577048
152428157
1382790415
103146504
143643688
2065648971
145739583
5549162
49533438
3533229
3933428
2171265371
152247268
4100155
50880552
31488432
80949714
117767157
145941649
2171265895
1381183497
1387505615
6019412
6168370
6949376
41193673
117234283
152579666
6466484
3606330
40981389
3581989
5560135
50302536
2109820
144345076
6501655
152394237
153570946
1383478048
150982978
115717544
5683137
153794103
102433260
1874018
152399759
82825054
100532777
92449777
104512618
1697061
50879718
104183053
4183223
152524951
145567654
123532412
5578607
66467075
93506073
15441126
145268995
5482670
144550250
95987465
4984907
152343508
98406277
144694343
3979201
6326607
1383001388
145955962
1994424
47339914
40982502
46268700
2309793
144358335
101997226
103594485
144492386
144316291
96874167
102686424
2907941
2135936
143914723
1923771
104005164
103466086
113888499
94513560
102502682
2176160731
152383654
144367160
6288779
4913428
116391105
152156202
40936166
104859105
81976425
51954810
2250034
145671496
41212226
152513712
145135665
118318280
50875713
94932121
71648016
47948808
152438005
115013293
120829509
145243964
152334015
144313566
50883072
4042186
123107364
6011587
2811592
123871002
1952015
6162898
2169785302
152804581
2169785118
152375522
107586172
152144907
31573801
2169784909
78515989
2185153479
1383172128
2169785718
152116903
2169786294
102016597
2166469262
2169785071
6931916
2169784889
2169784953
147317979
40953291
1381183292
47730988
2169785137
2169787896
50105319
2169785733
152528888
153561351
2171267396
123628075
143844482
103219702
147918666
2169785384
102738404
113030818
6921239
2167902018
14345787
2169786161
150076640
1383516623
2169785870
2169785794
83495875
152117682
2169784964
152369754
3973594
153372655
152128677
145147175
101757778
2169785652
114632640
5284381
47310138
120507256
6381505
145030904
2169785189
2169785400
103011163
4336162
2169785836
1383140364
2169785275
5830848
103396528
2169785061
1870679
5453122
2169785715
87826202
2176160958
152159963
2169785162
2632895
84611866
133838845
47955920
1878739
102422848
73124407
94645882
152479499
2169785352
152408089
122586087
1383148963
2169785847
152212327
2169785363
3033710
2169785023
2169785813
2169785524
48514496
5542904
3161053
89151621
40946324
108725603
